2014-12-16 20:37:00,354.0
2014-12-17 18:31:00,299.0
2015-02-10 20:07:00,452.0
2015-02-10 21:11:00,427.0
2015-03-10 21:09:00,452.0
2015-03-24 21:51:00,441.0
2015-06-10 22:56:00,419.0
2015-06-16 20:04:00,433.0
2015-06-16 21:23:00,357.0
2015-06-16 21:56:00,404.0
2015-06-30 00:16:00,184.0
2015-07-01 00:03:00,155.0
2015-07-01 19:26:00,159.0
2015-07-01 21:08:00,155.0
2015-07-01 21:58:00,156.0
2015-07-15 17:21:00,410.0
2015-08-04 21:23:00,179.0
2015-08-05 00:36:00,180.0
2015-08-05 01:09:00,203.0
2015-08-06 01:39:00,16.0
2015-08-11 20:16:00,185.0
2015-08-19 19:30:00,419.0
2015-08-19 20:25:00,152.0
2015-09-02 21:51:00,350.0
2015-09-02 22:04:00,366.0
2015-09-22 19:59:00,381.0
2015-09-23 18:42:00,357.0
2015-09-23 19:31:00,422.0
2015-10-20 21:26:00,442.0
2015-11-03 20:58:00,435.0
2015-11-17 18:58:00,415.0
2015-12-15 18:52:00,394.0
2015-12-15 19:25:00,344.0
2016-02-17 21:25:00,445.0
2016-02-23 20:21:00,448.0
2016-03-22 18:09:00,384.0
2016-03-22 21:10:00,402.0
2016-06-02 01:48:00,308.0
2016-06-02 02:01:00,334.0
2016-06-02 02:20:00,327.0
2016-06-02 02:41:00,332.0
2016-06-08 16:20:00,340.0
2016-06-08 17:16:00,326.0
2016-10-10 00:26:00,303.0
2016-10-10 01:07:00,353.0
2016-10-10 01:39:00,281.0
2016-10-10 15:18:00,288.0
2016-10-10 16:16:00,250.0
2016-10-10 17:36:00,321.0
2016-10-10 17:59:00,284.0
2016-10-10 18:53:00,308.0
2016-10-10 19:35:00,305.0
2016-10-10 20:45:00,306.0
2016-10-10 20:51:00,313.0
2016-10-10 21:10:00,366.0
2016-10-10 21:56:00,300.0
2016-10-10 22:19:00,327.0
2016-10-10 22:49:00,357.0
2016-10-10 23:24:00,325.0
2016-10-10 23:45:00,314.0
2016-10-25 00:40:00,335.0
2016-10-25 01:18:00,332.0
2016-10-25 01:48:00,325.0
2016-10-25 12:49:00,246.0
2016-10-25 14:56:00,297.0
2016-10-25 17:04:00,265.0
2016-10-25 17:50:00,248.0
2016-10-25 18:19:00,258.0
2016-10-25 19:13:00,237.0
2016-10-25 19:28:00,320.0
2016-10-25 20:22:00,359.0
2016-10-25 21:24:00,292.0
2016-10-25 21:59:00,346.0
2016-10-25 23:08:00,340.0
2016-10-25 23:59:00,332.0
2016-11-30 19:17:00,327.0
2017-03-15 19:07:00,376.0
2017-03-29 16:42:00,304.0
