ano,datavotacao,orientacao,sigla,tipo,DEM,PCDOB,PDT,PEN,PHS,PMB,PMDB,PMN,PP,PPS,PR,PRB,PROS,PRP,PRTB,PSB,PSC,PSD,PSDB,PSDC,PSL,PSOL,PSTU,PT,PTB,PTC,PTDOB,PTN,PV,REDE,S.PART.,SD,Apoio Médio,year,month,day,weekday,hour
2011,2012-03-14 19:00:00,Não,GOV.,MPV,0.157894736842105,0.1,0.8,0.0,0.0,0.0,0.854545454545454,0.5,0.92,1.0,0.137931034482759,1.0,0.0,0.0,0.0,0.0869565217391304,1.0,0.027027027027027,0.027027027027027,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.518918918918919,2012,3,2,14,19
2009,2010-03-09 18:53:00,Sim,GOV.,PLP,1.0,1.0,1.0,0.0,1.0,0.0,0.981481481481482,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.972972972972973,0.0,0.0,1.0,0.0,1.0,0.933333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99079754601227,2010,3,1,9,18
2015,2015-11-11 17:03:00,Não,GOV.,PL,0.0588235294117647,1.0,0.692307692307692,1.0,1.0,0.0,0.875,0.5,0.583333333333333,0.0,0.909090909090909,0.916666666666667,1.0,1.0,0.0,0.0357142857142857,0.25,0.75,0.0,1.0,0.0,0.0,0.0,0.961538461538462,0.9375,0.0,0.0,1.0,0.333333333333333,0.0,0.0,0.0,0.6,2015,11,2,11,17
2001,2001-05-16 19:25:00,Sim,GOV.,PLP,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.973684210526316,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.997530864197531,2001,5,2,16,19
2004,2004-05-05 15:50:00,Não,GOV.,MPV,0.0810810810810811,1.0,0.857142857142857,0.0,0.0,0.0,0.823529411764706,0.0,0.9375,1.0,0.903225806451613,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0454545454545455,0.0,1.0,0.0,0.0,0.971428571428571,0.95,0.0,0.0,0.0,0.666666666666667,0.0,0.0,0.0,0.765432098765432,2004,5,2,5,15
1992,2000-02-02 17:37:00,Sim,GOV.,PEC,1.0,0.0,0.952380952380952,0.0,1.0,0.0,0.835616438356164,0.0,0.975,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.952380952380952,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.797029702970297,2000,2,2,2,17
2014,2015-05-07 17:59:00,Sim,GOV.,MPV,0.266666666666667,0.846153846153846,0.0625,0.0,1.0,0.0,0.770833333333333,0.666666666666667,0.461538461538462,0.0,0.740740740740741,0.666666666666667,0.727272727272727,1.0,1.0,0.222222222222222,0.222222222222222,0.740740740740741,0.025,1.0,1.0,0.0,0.0,0.948275862068966,0.619047619047619,1.0,1.0,0.75,0.5,0.0,0.0,0.0,0.549261083743842,2015,5,3,7,17
2008,2015-03-26 13:13:00,Sim,GOV.,PL,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.909090909090909,1.0,1.0,1.0,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.985549132947977,2015,3,3,26,13
2013,2013-10-08 22:51:00,Sim,GOV.,MPV,0.0,1.0,1.0,1.0,1.0,0.0,0.926829268292683,1.0,0.958333333333333,0.666666666666667,1.0,1.0,0.923076923076923,1.0,0.0,0.95,1.0,0.444444444444444,0.75,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.625,0.907849829351536,2013,10,1,8,22
2003,2006-02-01 20:12:00,Sim,GOV.,PEC,0.982456140350877,1.0,0.947368421052632,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.946666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.970720720720721,2006,2,2,1,20
2004,2004-03-31 19:36:00,Sim,GOV.,PEC,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.975609756097561,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.997601918465228,2004,3,2,31,19
2003,2003-08-06 22:12:00,Sim,GOV.,PEC,0.263157894736842,1.0,0.818181818181818,0.0,0.0,0.0,0.967741935483871,0.0,0.892857142857143,1.0,0.818181818181818,0.0,0.0,0.0,0.0,0.85,1.0,0.0,0.666666666666667,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.875886524822695,2003,8,2,6,22
2008,2008-06-18 18:17:00,Sim,GOV.,PLP,0.115384615384615,1.0,0.952380952380952,0.0,1.0,0.0,0.951807228915663,1.0,0.972222222222222,0.0,0.903225806451613,1.0,0.0,0.0,0.0,0.789473684210526,0.777777777777778,0.0,0.0294117647058824,0.0,0.0,0.333333333333333,0.0,1.0,0.944444444444444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.755844155844156,2008,6,2,18,18
2004,2004-05-19 17:04:00,Não,GOV.,MPV,0.0,1.0,1.0,0.0,0.0,0.0,0.974358974358974,0.0,0.939393939393939,1.0,0.958333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.037037037037037,0.0,1.0,0.0,0.0,0.978260869565217,0.967741935483871,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.766666666666667,2004,5,2,19,17
2016,2016-12-14 21:55:00,Não,GOV.,MPV,1.0,0.0,0.0588235294117647,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.961538461538462,1.0,1.0,1.0,0.0,0.952380952380952,1.0,0.888888888888889,1.0,0.0,1.0,0.0,0.0,0.0256410256410256,0.75,0.0,0.5,0.571428571428571,1.0,0.0,0.0,1.0,0.724137931034483,2016,12,2,14,21
1999,1999-03-18 16:29:00,Sim,GOV.,PEC,1.0,0.0,0.0,0.0,0.0,0.0,0.903225806451613,1.0,0.938775510204082,0.0,0.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0185185185185185,0.91304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.739130434782609,1999,3,3,18,16
2011,2015-08-26 20:31:00,Sim,GOV.,PLP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2015,8,2,26,20
2009,2009-10-06 20:36:00,Não,GOV.,MPV,0.102564102564103,1.0,0.5,0.0,1.0,0.0,0.914285714285714,0.6,0.862068965517241,0.0,0.9375,1.0,0.0,0.0,0.0,0.941176470588235,0.909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.982758620689655,0.75,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.664819944598338,2009,10,1,6,20
2003,2009-11-03 20:41:00,Sim,GOV.,PEC,1.0,1.0,1.0,0.0,1.0,0.0,0.970588235294118,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.971428571428571,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.992042440318302,2009,11,1,3,20
2001,2001-08-21 18:07:00,Sim,GOV.,PRC,1.0,1.0,1.0,0.0,1.0,0.0,0.983606557377049,0.0,0.970588235294118,1.0,0.866666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.984848484848485,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.985549132947977,2001,8,1,21,18
2007,2007-09-12 23:28:00,Não,GOV.,MPV,0.2,1.0,0.866666666666667,0.0,0.0,0.0,0.92,1.0,0.961538461538462,0.4,0.903225806451613,0.666666666666667,0.0,0.0,0.0,0.782608695652174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.909090909090909,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.865051903114187,2007,9,2,12,23
2006,2007-04-03 16:18:00,Não,GOV.,MPV,0.102564102564103,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.952380952380952,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.897097625329815,2007,4,1,3,16
2011,2011-11-22 20:55:00,Sim,GOV.,PEC,0.125,1.0,0.956521739130435,0.0,1.0,0.0,1.0,1.0,0.962962962962963,0.25,0.933333333333333,1.0,0.0,1.0,1.0,0.961538461538462,1.0,0.975609756097561,0.0303030303030303,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.873096446700508,2011,11,1,22,20
2015,2016-05-23 01:27:00,Não,GOV.,MPV,0.941176470588235,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.95,1.0,0.0,1.0,0.2,0.0,0.0,0.875,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.838095238095238,2016,5,0,23,1
2014,2014-05-27 19:11:00,Sim,GOV.,MPV,0.105263157894737,1.0,0.933333333333333,0.0,0.0,0.0,0.906976744186046,0.0,0.75,0.0,0.789473684210526,1.0,0.909090909090909,0.0,0.0,0.0555555555555556,0.142857142857143,0.857142857142857,0.0,1.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.833333333333333,0.0,0.0,0.181818181818182,0.67398119122257,2014,5,1,27,19
2003,2004-08-11 19:59:00,Sim,GOV.,PLP,0.977272727272727,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.935483870967742,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.882352941176471,0.0,0.0,0.0,0.0,1.0,0.942857142857143,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.973607038123167,2004,8,2,11,19
2017,2017-04-19 12:46:00,Não,GOV.,PLP,1.0,0.0,0.0666666666666667,1.0,1.0,0.0,1.0,0.0,0.939393939393939,1.0,0.892857142857143,0.928571428571429,0.8,1.0,0.0,0.789473684210526,0.7,0.958333333333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.753012048192771,2017,4,2,19,12
2013,2013-12-11 15:30:00,Não,GOV.,MPV,0.153846153846154,1.0,0.923076923076923,0.0,0.0,0.0,1.0,1.0,0.95,0.0,1.0,1.0,1.0,1.0,0.0,0.941176470588235,1.0,0.935483870967742,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.333333333333333,0.0,0.0,0.0909090909090909,0.821086261980831,2013,12,2,11,15
2010,2010-12-14 22:30:00,Sim,GOV.,PEC,1.0,1.0,0.941176470588235,0.0,1.0,0.0,1.0,1.0,0.956521739130435,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.99375,2010,12,1,14,22
2014,2014-12-09 19:36:00,Não,GOV.,PLN,0.0,1.0,0.923076923076923,0.0,0.0,0.0,0.826086956521739,0.5,0.642857142857143,0.0,1.0,0.833333333333333,0.933333333333333,1.0,0.0,0.0666666666666667,0.5,0.625,0.0,0.0,0.0,1.0,0.0,1.0,0.833333333333333,0.0,1.0,0.0,0.666666666666667,0.0,0.0,0.181818181818182,0.684210526315789,2014,12,1,9,19
2015,2015-09-23 18:03:00,Sim,GOV.,PLP,1.0,0.153846153846154,0.928571428571429,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.904761904761905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.956521739130435,0.5,0.0,1.0,0.0,0.686274509803922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.914948453608247,2015,9,2,23,18
2017,2017-04-18 18:34:00,Sim,GOV.,REQ,1.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.833333333333333,0.0,0.885714285714286,0.75,0.64,0.764705882352941,1.0,0.0,0.0,0.387096774193548,0.777777777777778,0.821428571428571,0.928571428571429,0.0,1.0,0.0,0.0,0.0,0.888888888888889,0.0,0.0,0.545454545454545,0.333333333333333,0.0,0.0,0.307692307692308,0.583756345177665,2017,4,1,18,18
2008,2009-04-01 16:30:00,Não,GOV.,MPV,0.0952380952380952,1.0,1.0,0.0,1.0,0.0,0.949152542372881,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.684210526315789,1.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.833333333333333,0.0,0.0,0.0,0.8,2009,4,2,1,16
2013,2015-10-20 19:42:00,Sim,GOV.,PL,0.0588235294117647,1.0,0.944444444444444,1.0,1.0,0.0,0.92,0.666666666666667,0.470588235294118,0.0,1.0,0.125,0.909090909090909,0.333333333333333,0.0,0.208333333333333,0.875,0.96551724137931,0.0408163265306122,1.0,0.0,1.0,0.0,1.0,0.789473684210526,0.0,0.5,0.75,0.833333333333333,0.6,1.0,1.0,0.651551312649165,2015,10,1,20,19
2011,2011-11-08 01:13:00,Não,GOV.,PEC,0.0,1.0,0.91304347826087,0.0,0.0,0.0,1.0,1.0,0.964285714285714,0.166666666666667,0.866666666666667,1.0,0.0,1.0,1.0,0.964285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.941176470588235,1.0,1.0,0.0,0.888888888888889,0.0,0.0,0.0,0.880299251870324,2011,11,1,8,1
2016,2016-10-10 21:56:00,Não,GOV.,PEC,0.9375,0.0,0.363636363636364,0.666666666666667,1.0,0.5,1.0,0.0,1.0,1.0,0.909090909090909,1.0,0.6,0.0,0.0,0.730769230769231,1.0,0.928571428571429,1.0,0.0,1.0,0.0,0.0,0.0,0.916666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.923076923076923,0.78125,2016,10,0,10,21
2007,2007-05-09 22:33:00,Sim,GOV.,PEC,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.98,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.997647058823529,2007,5,2,9,22
1998,1999-06-16 17:37:00,Sim,GOV.,PL,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.941176470588235,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.985294117647059,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.991202346041056,1999,6,2,16,17
2008,2008-05-28 16:43:00,Não,GOV.,MPV,0.0909090909090909,1.0,1.0,0.0,1.0,0.0,0.95,1.0,0.888888888888889,0.0,0.91304347826087,1.0,0.0,0.0,1.0,0.952380952380952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.933333333333333,0.0,1.0,0.0,0.909090909090909,0.0,0.0,0.0,0.7875,2008,5,2,28,16
2013,2013-09-25 18:09:00,Sim,GOV.,MPV,0.0588235294117647,1.0,0.866666666666667,1.0,0.0,0.0,0.571428571428571,1.0,0.916666666666667,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.2,0.0,1.0,0.0,0.686006825938567,2013,9,2,25,18
2003,2006-02-01 19:57:00,Sim,GOV.,PEC,1.0,1.0,1.0,0.0,0.0,0.0,0.981818181818182,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.997442455242967,2006,2,2,1,19
2009,2009-10-14 18:01:00,Não,GOV.,PL,0.0,1.0,0.1875,0.0,1.0,0.0,0.745098039215686,0.5,0.32,0.0,0.310344827586207,0.0,0.0,0.0,0.0,0.714285714285714,0.0,0.0,0.0638297872340425,0.0,0.0,0.0,0.0,0.981132075471698,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398203592814371,2009,10,2,14,18
2008,2008-11-04 17:09:00,Sim,GOV.,PL,0.114285714285714,1.0,0.941176470588235,0.0,1.0,0.0,0.966101694915254,1.0,0.875,0.142857142857143,1.0,1.0,0.0,0.0,1.0,0.909090909090909,0.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.978723404255319,1.0,0.0,1.0,0.0,0.888888888888889,0.0,0.0,0.0,0.71474358974359,2008,11,1,4,17
2001,2013-09-03 19:34:00,Sim,GOV.,PEC,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2013,9,1,3,19
2012,2013-05-15 04:28:00,Não,GOV.,MPV,0.181818181818182,1.0,0.863636363636364,0.5,1.0,0.0,0.947368421052632,0.666666666666667,0.923076923076923,0.0,0.95,1.0,0.0,1.0,0.0,0.80952380952381,0.888888888888889,0.923076923076923,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.851985559566787,2013,5,2,15,4
2004,2005-03-15 19:25:00,Não,GOV.,MPV,0.0454545454545455,1.0,1.0,0.0,0.0,0.0,0.893939393939394,0.0,0.941176470588235,0.875,0.967741935483871,0.0,0.0,0.0,0.0,0.916666666666667,1.0,0.0,0.0256410256410256,0.0,1.0,0.0,0.0,1.0,0.9375,0.0,0.0,0.0,0.6,0.0,0.8,0.0,0.737265415549598,2005,3,1,15,19
2001,2001-05-22 17:40:00,Não,GOV.,PLP,0.935897435897436,0.0,0.0,0.0,0.0,0.0,0.115942028985507,0.0,0.85,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958904109589041,0.0,0.25,0.0,0.0,0.0,0.909090909090909,0.0,0.0,0.0,0.0,0.0,0.333333333333333,0.0,0.524630541871921,2001,5,1,22,17
2015,2016-10-19 13:55:00,Sim,GOV.,REQ,1.0,0.0,0.25,1.0,0.333333333333333,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.95,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666666666667,0.857142857142857,1.0,0.666666666666667,0.0,1.0,0.785467128027682,2016,10,2,19,13
2013,2015-03-17 18:25:00,Sim,GOV.,PLP,0.0625,1.0,0.357142857142857,1.0,1.0,0.0,0.959183673469388,1.0,0.636363636363636,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.875,0.958333333333333,0.0,0.0,1.0,1.0,0.0,1.0,0.9375,1.0,1.0,0.75,0.5,0.0,0.0,0.0833333333333333,0.729442970822281,2015,3,1,17,18
1999,2000-08-02 18:12:00,Sim,GOV.,PLP,0.985915492957746,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.997347480106101,2000,8,2,2,18
2001,2001-05-29 18:50:00,Sim,GOV.,PLP,0.987012987012987,1.0,1.0,0.0,0.0,0.0,0.971830985915493,0.0,0.947368421052632,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.985365853658537,2001,5,1,29,18
2003,2005-03-02 22:18:00,Sim,GOV.,PL,0.975609756097561,0.166666666666667,0.909090909090909,0.0,0.0,0.0,0.934426229508197,0.0,0.951219512195122,1.0,0.897435897435897,0.0,0.0,0.0,0.0,0.818181818181818,0.0,0.0,0.916666666666667,0.0,1.0,0.0,0.0,0.439024390243902,0.944444444444444,0.0,0.0,0.0,0.0,0.0,0.666666666666667,0.0,0.802564102564103,2005,3,2,2,22
2009,2009-11-25 20:16:00,Sim,GOV.,PEC,0.872340425531915,0.444444444444444,0.25,0.0,1.0,0.0,0.863013698630137,0.666666666666667,0.6,0.928571428571429,0.972222222222222,0.857142857142857,0.0,0.0,0.0,0.571428571428571,0.7,0.0,0.911111111111111,0.0,0.0,0.0,0.0,0.867647058823529,0.761904761904762,0.5,1.0,0.0,0.928571428571429,0.0,0.0,0.0,0.800947867298578,2009,11,2,25,20
2007,2007-04-17 19:11:00,Sim,GOV.,MPV,0.0961538461538462,1.0,1.0,0.0,1.0,0.0,0.986111111111111,1.0,0.925925925925926,0.333333333333333,1.0,1.0,0.0,0.0,0.0,0.964285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985507246376812,0.958333333333333,1.0,1.0,0.0,0.875,0.0,1.0,0.0,0.744630071599045,2007,4,1,17,19
1999,1999-11-17 19:42:00,Sim,GOV.,PEC,0.848837209302326,0.0,0.125,0.0,1.0,0.0,0.790123456790123,0.0,0.804878048780488,1.0,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.804878048780488,0.0,0.0,0.0,0.0,1.0,0.523809523809524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.775943396226415,1999,11,2,17,19
2003,2003-05-28 18:15:00,Não,GOV.,MPV,0.0952380952380952,0.9,0.928571428571429,0.0,0.0,0.0,0.672727272727273,0.0,0.636363636363636,0.95,0.815789473684211,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0517241379310345,0.0,0.0,0.0,0.0,0.987179487179487,0.926829268292683,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.633257403189066,2003,5,2,28,18
1999,1999-03-18 18:15:00,Sim,GOV.,PEC,1.0,0.0,0.0,0.0,0.0,0.0,0.920454545454545,1.0,0.978723404255319,0.0,0.153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741379310344828,1999,3,3,18,18
2009,2010-05-04 19:42:00,Não,GOV.,MPV,0.0434782608695652,1.0,0.761904761904762,0.0,0.666666666666667,0.0,0.625,0.0,0.64,0.0,0.80952380952381,0.4,0.0,0.0,0.0,0.45,0.833333333333333,0.0,0.0487804878048781,0.0,0.0,0.0,0.0,0.866666666666667,0.666666666666667,0.0,1.0,0.0,0.727272727272727,0.0,0.0,0.0,0.533149171270718,2010,5,1,4,19
2016,2016-10-26 14:17:00,Obstrução,GOV.,MPV,0.857142857142857,1.0,1.0,0.5,0.0,1.0,0.5,0.0,0.727272727272727,0.0,0.916666666666667,0.714285714285714,0.0,1.0,0.0,0.545454545454545,1.0,0.583333333333333,0.615384615384615,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.666666666666667,1.0,1.0,0.0,0.4,0.701986754966887,2016,10,2,26,14
2013,2013-09-25 16:51:00,Não,GOV.,MPV,0.384615384615385,1.0,0.846153846153846,1.0,0.0,0.0,0.966666666666667,0.0,1.0,0.5,0.45,1.0,0.0,1.0,0.0,0.133333333333333,0.555555555555556,1.0,0.647058823529412,0.0,0.0,0.333333333333333,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.666666666666667,0.0,0.815151515151515,2013,9,2,25,16
2010,2011-04-26 18:22:00,Sim,GOV.,MPV,0.206896551724138,1.0,1.0,0.0,1.0,0.0,0.980392156862745,1.0,0.96551724137931,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.923076923076923,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.790697674418605,2011,4,1,26,18
2007,2007-10-17 22:07:00,Não,GOV.,PL,0.0526315789473684,1.0,1.0,0.0,1.0,0.0,0.882352941176471,1.0,0.9,0.888888888888889,0.971428571428571,1.0,0.0,0.0,1.0,1.0,0.857142857142857,0.0,0.125,0.0,0.0,0.0,0.0,0.971428571428571,1.0,1.0,1.0,0.0,0.916666666666667,0.0,0.0,0.0,0.755,2007,10,2,17,22
2003,2003-05-06 20:00:00,Sim,GOV.,MPV,0.0588235294117647,1.0,0.866666666666667,0.0,0.0,0.0,0.129032258064516,0.0,0.461538461538462,1.0,0.794117647058823,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.142857142857143,0.0,0.0,0.0,0.0,1.0,0.948717948717949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527352297592998,2003,5,1,6,20
2009,2010-02-23 19:28:00,Não,GOV.,PL,0.0909090909090909,1.0,1.0,0.0,1.0,0.0,0.964285714285714,1.0,0.962962962962963,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.810089020771513,2010,2,1,23,19
2004,2004-07-07 14:08:00,Sim,GOV.,MPV,0.130434782608696,1.0,0.6,0.0,0.0,0.0,0.839285714285714,0.0,0.947368421052632,1.0,0.911764705882353,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1,0.0,1.0,0.0,0.0,0.987179487179487,0.96969696969697,0.0,0.0,0.0,0.666666666666667,0.0,0.333333333333333,0.0,0.825958702064897,2004,7,2,7,14
2000,2003-07-30 17:31:00,Sim,GOV.,PL,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.964285714285714,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.996282527881041,2003,7,2,30,17
2000,2001-10-02 18:06:00,Sim,GOV.,PEC,0.957142857142857,1.0,0.916666666666667,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.75,0.0,0.0,1.0,0.888888888888889,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.981333333333333,2001,10,1,2,18
1999,1999-06-23 17:16:00,Sim,GOV.,PDC,0.966666666666667,1.0,1.0,0.0,0.0,0.0,0.984848484848485,1.0,0.96875,0.0,0.888888888888889,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829479768786127,1999,6,2,23,17
1999,1999-09-15 20:09:00,Não,GOV.,PL,0.680851063829787,0.0,0.0,0.0,0.0,0.0,0.481481481481481,1.0,0.658536585365854,0.0,0.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91304347826087,0.0,0.0,0.0,0.0,0.0178571428571429,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515837104072398,1999,9,2,15,20
